Product URL,Product Name,Product Price,Rating,Number of reviews,ASIN,Product Description,Manufacturer
https://www.amazon.in/ADISA-BP005-Weight-Casual-Backpack/dp/B07F3X45WZ/ref=sr_1_123?crid=2M096C61O4MLT&keywords=bags&qid=1690306559&sprefix=ba%2Caps%2C283&sr=8-123,ADISA Light Weight Laptop Backpack 32 Ltrs,₹499,4.0,6024,B07F3X45WZ,"<img alt=""SPN-SELH"" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/5cf62643-d852-4984-a7c2-1e071edbdba1.__CR0,0,600,180_PT0_SX600_V1___.jpg"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt=""SPN-SELH"" src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/5cf62643-d852-4984-a7c2-1e071edbdba1.__CR0,0,600,180_PT0_SX600_V1___.jpg""/></noscript>",Visit the ADISA Store
https://www.amazon.in/ZIPLINE-Polyester-Backpack-College-Outdoor/dp/B09XN3YD4Q/ref=sr_1_124?crid=2M096C61O4MLT&keywords=bags&qid=1690306559&sprefix=ba%2Caps%2C283&sr=8-124,Zipline Unisex Casual Polyester 36 L Blue Backpack School,₹843,3.6,112,B09XN3YD4Q,,Visit the Zipline Store
https://www.amazon.in/F-Gear-Enzo-Waist-Bag-Enzo-Spruce-Yellow/dp/B08QM71P12/ref=sr_1_125?crid=2M096C61O4MLT&keywords=bags&qid=1690306559&sprefix=ba%2Caps%2C283&sr=8-125,F Gear Enzo Sports Waist,₹265,4.2,204,B08QM71P12,,Visit the F Gear Store
https://www.amazon.in/Aristocrat-Unisex-Oxford-Fabric-28-82L/dp/B09ZV86P4S/ref=sr_1_126?crid=2M096C61O4MLT&keywords=bags&qid=1690306559&sprefix=ba%2Caps%2C283&sr=8-126,Aristocrat Unisex Black Oxford Fabric 28.82L Laptop,₹754,3.5,63,B09ZV86P4S,,Visit the Aristocrat Store
https://www.amazon.in/Half-Moon-Laptop-Backpack-Polyester/dp/B09CMS3K2S/ref=sr_1_127?crid=2M096C61O4MLT&keywords=bags&qid=1690306559&sprefix=ba%2Caps%2C283&sr=8-127,Half Moon 30L Water Resistant 15.6 inch Laptop,₹599,3.6,75,B09CMS3K2S,"<img alt=""HALF MOON LOGO"" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/81cd1993-4f0f-474d-b1e1-764263403330.__CR0,0,600,180_PT0_SX600_V1___.png"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt=""HALF MOON LOGO"" src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/81cd1993-4f0f-474d-b1e1-764263403330.__CR0,0,600,180_PT0_SX600_V1___.png""/></noscript>",Visit the Half Moon Store
https://www.amazon.in/Wooum-Resistant-Material-Messenger-Compartment/dp/B09KV7Y3KL/ref=sr_1_128?crid=2M096C61O4MLT&keywords=bags&qid=1690306559&sprefix=ba%2Caps%2C283&sr=8-128,Wooum Water Resistant Material Sling,₹474,4.0,285,B09KV7Y3KL,"<img alt=""SPN-JGS"" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/c6326b99-d396-4b1c-bd69-88a13f45a464.__CR0,0,600,180_PT0_SX600_V1___.jpg"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt=""SPN-JGS"" src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/c6326b99-d396-4b1c-bd69-88a13f45a464.__CR0,0,600,180_PT0_SX600_V1___.jpg""/></noscript>",Visit the Wooum Store
https://www.amazon.in/Amazon-Basics-Messenger-13-3-Inch-14-Inch/dp/B09WMQ4Y7H/ref=sr_1_129?crid=2M096C61O4MLT&keywords=bags&qid=1690306563&sprefix=ba%2Caps%2C283&sr=8-129,Amazon Basics- Laptop Messenger,₹499,3.7,61,B09WMQ4Y7H,"Add convenience and style to your day-to-day travel with this AmazonBasics Laptop Messenger BagZippered pocket on the front makes it easy to carry smaller items like pens, mouse, power cable, adapter, phone, etc.The main compartment is extra padded for carrying a laptop, tablets, iPads, etc., seamlesslyTravel-friendly trolley beltAdjustable and removable shoulder strapIn-built keyholder hooksDimensions: LxWXH: 41 X 31 X 8 cmWeight: 0.560 grams›See more product details",Brand: AmazonBasics
https://www.amazon.in/Aristocrat-Zeal-Unisex-Grey-Laptop/dp/B0B5YHC1W5/ref=sr_1_130?crid=2M096C61O4MLT&keywords=bags&qid=1690306563&sprefix=ba%2Caps%2C283&sr=8-130,Aristrocrat Unisex Laptop,₹799,4.3,29,B0B5YHC1W5,,Visit the Aristrocrat Store
https://www.amazon.in/ZIPLINE-Polyester-Backpack-College-Outdoor/dp/B09XN3YD4Q/ref=sr_1_131?crid=2M096C61O4MLT&keywords=bags&qid=1690306563&sprefix=ba%2Caps%2C283&sr=8-131,Zipline Unisex Casual Polyester 36 L Blue Backpack School,₹843,3.6,112,B09XN3YD4Q,,Visit the Zipline Store
https://www.amazon.in/gp/bestsellers/electronics/1389022031/ref=sr_bs_3_1389022031_1,Dyazo Water Resistant Camera,₹799,4.3,422,N/A,N/A,N/A
https://www.amazon.in/F-Gear-Enzo-Waist-Bag-Enzo-Spruce-Yellow/dp/B08QM71P12/ref=sr_1_133?crid=2M096C61O4MLT&keywords=bags&qid=1690306563&sprefix=ba%2Caps%2C283&sr=8-133,F Gear Enzo Sports Waist,₹265,4.2,204,B08QM71P12,,Visit the F Gear Store
https://www.amazon.in/Half-Moon-Laptop-Backpack-Polyester/dp/B09CMS3K2S/ref=sr_1_134?crid=2M096C61O4MLT&keywords=bags&qid=1690306563&sprefix=ba%2Caps%2C283&sr=8-134,Half Moon 30L Water Resistant 15.6 inch Laptop,₹599,3.6,75,B09CMS3K2S,"<img alt=""HALF MOON LOGO"" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/81cd1993-4f0f-474d-b1e1-764263403330.__CR0,0,600,180_PT0_SX600_V1___.png"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt=""HALF MOON LOGO"" src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/81cd1993-4f0f-474d-b1e1-764263403330.__CR0,0,600,180_PT0_SX600_V1___.png""/></noscript>",Visit the Half Moon Store
https://www.amazon.in/Aristocrat-Unisex-Oxford-Fabric-28-82L/dp/B09ZV86P4S/ref=sr_1_135?crid=2M096C61O4MLT&keywords=bags&qid=1690306563&sprefix=ba%2Caps%2C283&sr=8-135,Aristocrat Unisex Black Oxford Fabric 28.82L Laptop,₹754,3.5,63,B09ZV86P4S,,Visit the Aristocrat Store
https://www.amazon.in/Wooum-Resistant-Material-Messenger-Compartment/dp/B09KV7Y3KL/ref=sr_1_136?crid=2M096C61O4MLT&keywords=bags&qid=1690306563&sprefix=ba%2Caps%2C283&sr=8-136,Wooum Water Resistant Material Sling,₹474,4.0,285,B09KV7Y3KL,"<img alt=""SPN-JGS"" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/c6326b99-d396-4b1c-bd69-88a13f45a464.__CR0,0,600,180_PT0_SX600_V1___.jpg"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt=""SPN-JGS"" src=""https://m.media-amazon.com/images/S/aplus-media-library-service-media/c6326b99-d396-4b1c-bd69-88a13f45a464.__CR0,0,600,180_PT0_SX600_V1___.jpg""/></noscript>",Visit the Wooum Store
https://www.amazon.in/American-Tourister-FJ9-01-002/dp/B07N19CXKM/ref=sr_1_137?crid=2M096C61O4MLT&keywords=bags&qid=1690306563&sprefix=ba%2Caps%2C283&sr=8-137,American Tourister Ohio Polyester 65 Cms Wheel Travel Duffle,₹1999,4.2,1269,B07N19CXKM,,Brand: American Tourister
https://www.amazon.in/Lenovo-Carrying-15-6-Inch-Toploader-GX40Q17229/dp/B075Y6Y9H5/ref=sr_1_138?crid=2M096C61O4MLT&keywords=bags&qid=1690306563&sprefix=ba%2Caps%2C283&sr=8-138,Lenovo 15.6-inch Casual Laptop Briefcase T210,₹979,4.2,20426,B075Y6Y9H5,"“COMPATIBLE WITH 15.6 INCH LAPTOP”: This organizer briefcase dimension fits up to 15.6 inch laptop. Dimensions: 40cm x 5.5cm x 30cm; Weight: 435g.“HIGH QUALITY, DURABLE AND WATER REPELLANT FABRIC”: This toploader features in durable snow yarn polyester fabric and streamlined design with a padded interior to protect notebooks and important items“INTEGRATED LUGGAGE STRAP FOR MORE CONVENIENT TRAVEL”:A fully adjustable shoulder straps make it comfortable for all-day use.“CONVENIENTLY PLACED PADDED LAPTOP COMPARTMENTS AND POCKETS: The padded interior helps protect notebooks and important items. Quick-access pocket ensure convenient access""HIGH QUALITY, CASUAL YET STYLISH DESIGN"": very attractive and perfect for college, school, travel and outdoor activities, daily commuters and all types of travelers who just looking for compact but stylish bag. Multiple colors for choiceWarranty NA“IN-THE-BOX”: 15.6-inch BriefcaseCountry of Origin: China",Brand: Lenovo
https://www.amazon.in/Mokobara-Backpack-Leather-Resistant-Laptop/dp/B0B7X8BYQJ/ref=sr_1_139?crid=2M096C61O4MLT&keywords=bags&qid=1690306563&sprefix=ba%2Caps%2C283&sr=8-139,"MOKOBARA The Work Backpack 15.6"" Inch Laptop | Travel Backpack For Men And Women",₹7499,4.7,84,B0B7X8BYQJ,"<h3 class=""a-size-extra-large a-spacing-base a-text-center"">  Your daily daypack on steroids. </h3> <div class=""a-row""> <div class=""a-column a-span6""> <table class=""a-bordered a-horizontal-stripes aplus-tech-spec-table"" style=""height: 315px;""> <tbody><tr> <td class=""a-text-bold""> <span> Front compartment </span> </td> <td> <span> Can easily hold up to a change of clothes, along with your other essentials. Keep all your quick access items, stationery and documents you need on the go easily organised with multiple pockets. </span> </td> </tr> <tr> <td class=""a-text-bold""> <span> Flat Opening Tech Compartment </span> </td> <td> <span> Fits upto 16 inches of laptop with a strap lock &amp; a 180 ° flat opening for easy access. Additional 5 pockets to hold all your tech accessories. </span> </td> </tr> <tr> <td class=""a-text-bold""> <span> Charge your phone on the go </span> </td> <td> <span> Connect your phone to the USB port on the outside and plug in your power bank on the inside </span> </td> </tr> <tr> <td class=""a-text-bold""> <span> Expandable side pocket </span> </td> <td> <span> A hidden strap that expands to contain your bottle </span> </td> </tr> </tbody></table>",Visit the MOKOBARA Store
https://www.amazon.in/ADISA-SL5038-women-girls-sling/dp/B08Q4FHQLN/ref=sr_1_140?crid=2M096C61O4MLT&keywords=bags&qid=1690306563&sprefix=ba%2Caps%2C283&sr=8-140,ADISA SL5038 women girls sling,₹564,4.1,1196,B08Q4FHQLN,"<img alt=""sling bag gold chain golden stylish cross body travel party cocktail evening bag SPN-SLEH"" class=""a-lazy-loaded"" data-src=""https://m.media-amazon.com/images/S/aplus-media/sc/62e3d6d0-90e9-45da-a67c-a96be659cff5.__CR0,484,1920,576_PT0_SX600_V1___.jpg"" src=""https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif""/><noscript><img alt=""sling bag gold chain golden stylish cross body travel party cocktail evening bag SPN-SLEH"" src=""https://m.media-amazon.com/images/S/aplus-media/sc/62e3d6d0-90e9-45da-a67c-a96be659cff5.__CR0,484,1920,576_PT0_SX600_V1___.jpg""/></noscript>",Visit the ADISA Store
https://www.amazon.in/F-Gear-Circadian-Guc-Black-Casual-Backpack/dp/B084THQXCD/ref=sr_1_141?crid=2M096C61O4MLT&keywords=bags&qid=1690306563&sprefix=ba%2Caps%2C283&sr=8-141,F Gear Circadian Guc Black 27 Ltrs Casual Backpack (3330),₹799,4.2,726,B084THQXCD,,Visit the F Gear Store
https://www.amazon.in/uppercase-Professional-Backpack-resistant-sustainable/dp/B0BWNBQXDZ/ref=sr_1_142?crid=2M096C61O4MLT&keywords=bags&qid=1690306563&sprefix=ba%2Caps%2C283&sr=8-142,uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable,₹1800,4.3,68,B0BWNBQXDZ,"Care Instructions: Wipe with Damp ClothHandcrafted with care and made up of premium quality robust materialPadded laptop compartment fits up to 15.6"" Laptop, Back padding with Air mesh; Front access pocket for you to easily carry important small items with a bottle holder on the sideWrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage; Top Slip In PocketGRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty",Visit the uppercase Store
https://www.amazon.in/Amazon-Basics-Laptop-Backpack-Repellent/dp/B09W49FSX1/ref=sr_1_143?crid=2M096C61O4MLT&keywords=bags&qid=1690306563&sprefix=ba%2Caps%2C283&sr=8-143,"AmazonBasics Laptop Backpack - 24L, Water Repellent and Wear Resistant, Dark Grey",₹799,4.2,653,B09W49FSX1,"It has 2 compartments including 1 padded compartment for carrying a laptop up to 15.6 inches size easily and safely.2 separate small zipper compartments for extra storage and bottle pockets on both sides.The backpack's shoulder straps are adjustable, ensuring perfect fit.Stylish look, ergonomic design, robust and made from durable, water repellent and wear resistant polyester material for long life.Carry your laptop comfortably and stress-free with this Laptop Backpack.Convenient and Versatile, suitable for various occasions.Bag Volume, Weight and Size: 24L; 0.540 kg; 48 x 16.5 x 32 cm;Colour: Melange Slub Grey›See more product details",Brand: amazon basics
https://www.amazon.in/Impulse-rucksack-75-backpack-trekking/dp/B09T9XDQ99/ref=sr_1_144?crid=2M096C61O4MLT&keywords=bags&qid=1690306563&sprefix=ba%2Caps%2C283&sr=8-144,Impulse rucksack,₹1166,4.0,524,B09T9XDQ99,,Brand: Impulse
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNzgwMTIwNjExODAxOTUyOjE2OTAzMDY1Njg6c3BfYXRmX25leHQ6MzAwMDA2Nzg5Njc3NDMyOjowOjo&url=%2FWALKENT-Waterproof-Polyester-Material-Hazel%2Fdp%2FB0C7KP5BT4%2Fref%3Dsr_1_145_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690306568%26sprefix%3Dba%252Caps%252C283%26sr%3D8-145-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"WALKENT 15.6"" Laptop",₹1990,,M.R.P: ,B0C7KP5BT4,,Visit the WALKENT Store
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNzgwMTIwNjExODAxOTUyOjE2OTAzMDY1Njg6c3BfYXRmX25leHQ6MjAxNTk1MzI1NDI2OTg6OjA6Og&url=%2FEUME-Tourismo-Backpack-Resistance-15-6-inch%2Fdp%2FB0B4JNV37M%2Fref%3Dsr_1_146_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690306568%26sprefix%3Dba%252Caps%252C283%26sr%3D8-146-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,EUME Tourismo 36L Laptop Backpack,₹2499,4.4,7,B0B4JNV37M,,Visit the EUME Store
https://www.amazon.in/Amazon-Basics-Laptop-Backpack-Repellent/dp/B09W49FSX1/ref=sr_1_147?crid=2M096C61O4MLT&keywords=bags&qid=1690306568&sprefix=ba%2Caps%2C283&sr=8-147,"AmazonBasics Laptop Backpack - 24L, Water Repellent and Wear Resistant, Dark Grey",₹799,4.2,653,B09W49FSX1,"It has 2 compartments including 1 padded compartment for carrying a laptop up to 15.6 inches size easily and safely.2 separate small zipper compartments for extra storage and bottle pockets on both sides.The backpack's shoulder straps are adjustable, ensuring perfect fit.Stylish look, ergonomic design, robust and made from durable, water repellent and wear resistant polyester material for long life.Carry your laptop comfortably and stress-free with this Laptop Backpack.Convenient and Versatile, suitable for various occasions.Bag Volume, Weight and Size: 24L; 0.540 kg; 48 x 16.5 x 32 cm;Colour: Melange Slub Grey›See more product details",Brand: amazon basics
